,count
purpureus,4
aureus,4
studium,4
duo,4
densus,4
nepos,4
sensus,4
artus,4
rex,4
admiror,4
templum,4
uultus,4
papilla,4
puellula,4
flammeus,4
taeda,4
floridus,4
fama,4
femina,4
cognosco,4
quoniam,4
hymenaeus,4
innubo,4
palma,4
penitus,4
nata,4
retineo,4
conubium,4
iuuencus,4
cito,4
pelagus,4
era,4
sequor,4
umbra,4
patria,4
famulus,4
ferox,4
procul,4
flamen,4
monstrum,4
heros,4
infero,4
uero,4
amictus,4
passim,4
pestis,4
cogo,4
funus,4
porto,4
odor,4
flumen,4
promitto,4
turbo,4
filum,4
aestus,4
querella,4
autem,4
praeterea,4
caecus,4
anxius,4
mando,4
diua,4
copia,4
scelus,4
coniugium,4
solum,4
adulterium,4
amicitia,4
lesbius,4
aridus,3
cornelius,3
audeo,3
quicum,3
appeto,3
acer,3
nosco,3
phaselus,3
nauis,3
opus,3
minax,3
trux,3
sto,3
imbuo,3
laeuus,3
incido,3
lacus,3
gemellus,3
breuis,3
perpetuus,3
illepidus,3
iacio,3
clamo,3
pando,3
numerus,3
inter,3
iocosus,3
obduro,3
anus,3
repente,3
inuenustus,3
uarius,3
praetor,3
frango,3
colloco,3
defero,3
mane,3
ratio,3
insulsus,3
licet,3
ulcisco,3
complector,3
ile,3
cado,3
aratrum,3
iocus,3
furtum,3
enim,3
hendecasyllabus,3
remitto,3
apud,3
cena,3
sal,3
dono,3
odi,3
odium,3
malum,3
dispereo,3
supplicium,3
forte,3
uereor,3
foris,3
paratus,3
insidiae,3
pateo,3
pathicus,3
uersiculus,3
ineptus,3
uiridis,3
nescio,3
excito,3
prior,3
satur,3
decem,3
rursus,3
infacetus,3
rus,3
poema,3
fallo,3
error,3
silex,3
timeo,3
cornu,3
frigus,3
saliua,3
tero,3
posthac,3
diuitia,3
languidus,3
ducenti,3
lympha,3
datum,3
nihilum,3
unice,3
paternus,3
praeda,3
gener,3
dubito,3
anima,3
libenter,3
onus,3
fessus,3
neue,3
integer,3
progenies,3
sono,3
potens,3
agricola,3
antiquus,3
sospes,3
ops,3
scriptum,3
taberna,3
acceptum,3
nonus,3
sedeo,3
pugno,3
istic,3
indignus,3
opacus,3
lugeo,3
ater,3
bibo,3
iterum,3
laedo,3
tussis,3
torreo,3
seruio,3
conuenio,3
incensus,3
uersor,3
prex,3
mirifice,3
proicio,3
dignus,3
improbus,3
magnanimus,3
uxor,3
ferus,3
cingo,3
excio,3
concino,3
rupes,3
arbor,3
implico,3
dedo,3
ingenuus,3
adnuo,3
uro,3
thalamus,3
albus,3
puluis,3
exerceo,3
mensa,3
uinco,3
igitur,3
incipio,3
hesperus,3
hostis,3
pecus,3
educo,3
aruus,3
contingo,3
ueho,3
redimio,3
furo,3
rabies,3
salum,3
tardus,3
curuus,3
uolito,3
liquidus,3
reditus,3
uadum,3
nix,3
decus,3
pubes,3
torqueo,3
candeo,3
mortalis,3
nudo,3
eximius,3
auctus,3
laeto,3
nemo,3
priscus,3
figura,3
classis,3
uelo,3
pendo,3
conspicio,3
immitis,3
praemium,3
bracchium,3
discedo,3
fundo,3
cieo,3
sicine,3
ara,3
numen,3
periurium,3
letum,3
morior,3
fors,3
iuppiter,3
fidus,3
mutus,3
tellus,3
dimitto,3
constans,3
signum,3
nondum,3
inuiso,3
depono,3
celebro,3
coepio,3
deduco,3
expers,3
mano,3
egregius,3
crinis,3
pietas,3
nefandus,3
conficio,3
erepo,3
caelestis,3
regina,3
facinus,3
ala,3
serus,3
flagro,3
acerbus,3
sepelio,3
lapis,3
cinis,3
cupido,3
excrucio,3
efficio,3
formosus,3
inferia,3
pumex,2
laboriosus,2
tenere,2
desiderium,2
ioco,2
acquiesco,2
ardor,2
aureolus,2
zona,2
quantum,2
mortuus,2
mellitus,2
redeo,2
tenebrae,2
deuoro,2
impetus,2
trabs,2
praetereo,2
palmula,2
nobilis,2
horridus,2
cacumen,2
impotens,2
fretus,2
recondo,2
dedico,2
seuerus,2
as,2
occido,2
semel,2
dormio,2
inuideo,2
fateor,2
uiduus,2
fragro,2
ineptia,2
uersus,2
harena,2
oraculum,2
aestuosus,2
uesanus,2
sata,2
uiuus,2
uale,2
scelestus,2
uae,2
mordeo,2
penas,2
unanimus,2
nuntius,2
suauior,2
forus,2
otiosus,2
sane,2
sermo,2
prosum,2
aes,2
respondeo,2
pilus,2
prouincia,2
recingo,2
quaeso,2
utor,2
tundo,2
monumentum,2
paucus,2
nuntio,2
identidem,2
rumpo,2
salsus,2
inepte,2
facetia,2
exspecto,2
sudarium,2
faueo,2
araneus,2
merus,2
elegans,2
unguentum,2
olfacio,2
luceo,2
incommodus,2
horreo,2
penis,2
qua,2
excipio,2
uecors,2
impello,2
porta,2
molliculus,2
prurio,2
pilosus,2
nequeo,2
pedico,2
crus,2
risus,2
lutum,2
uorago,2
sapio,2
instar,2
delicatus,2
uua,2
subleuo,2
ferreus,2
tenax,2
mula,2
esuritio,2
haereo,2
disco,2
refert,2
ruber,2
derigo,2
aequo,2
nimirum,2
nouerca,2
pulcre,2
concoquo,2
incendium,2
periculum,2
siccus,2
sudor,2
sperno,2
sestertius,2
abicio,2
capillus,2
rapax,2
procella,2
pallium,2
palam,2
tamquam,2
auitus,2
unguis,2
laneus,2
flagellum,2
aestuo,2
deprehendo,2
flatus,2
amarus,2
lex,2
ebriosus,2
pernicies,2
fames,2
tabula,2
lucellum,2
secor,2
impudicus,2
aleo,2
unctum,2
superbus,2
columbus,2
imperator,2
amnis,2
opulentus,2
caelicola,2
eheu,2
tutus,2
paeniteo,2
inuisus,2
desidero,2
salue,2
lepus,2
obsero,2
tabella,2
nothus,2
annuus,2
rusticus,2
expleo,2
sis,2
uia,2
tempore,2
incoho,2
interior,2
ignosco,2
musa,2
uoueo,2
caeruleus,2
creo,2
pontus,2
annalis,2
contubernalis,2
hircus,2
frons,2
pusillus,2
defrico,2
facilis,2
allocutio,2
irascor,2
