,count
oppidum,22
desum,22
uirgo,22
impono,22
paruulus,22
humanitas,22
sapientia,22
deduco,22
uestis,22
repeto,22
antonius,22
pondus,22
inicio,22
uestigium,22
indignus,22
felicitas,22
dubius,22
militia,22
mortalis,22
pes,22
laetus,22
narro,22
specto,22
mille,22
rogus,22
funus,22
philippus,22
reuoco,22
uacuus,22
scelus,22
fiducia,22
coactus,22
socius,22
affectus,22
accuso,22
testamentum,22
gallus,21
iter,21
missus,21
datum,21
penas,21
constantia,21
aureus,21
efficax,21
supero,21
consumo,21
restituo,21
debitum,21
utilis,21
obicio,21
affero,21
silentium,21
ornamentum,21
externus,21
hostilis,21
necessitas,21
mulier,21
carcer,21
industria,21
egregius,21
culpa,21
contingo,21
accusator,21
oratio,21
sumo,20
uitium,20
accedo,20
subito,20
marcellus,20
diuus,20
caritas,20
latinus,20
miserabilis,20
senex,20
poenus,20
contrarius,20
nefarius,20
adhuc,20
conscriptus,20
magnitudo,20
conuenio,20
secundus,20
affirmo,20
inuidia,20
fortitudo,20
deformis,20
conor,20
taceo,20
legio,20
moneo,20
ingens,20
nemo,20
conatus,20
scio,20
cupidus,20
finio,20
contentus,20
liceo,20
continentia,20
luxuria,20
ingratus,20
uos,20
crudelitas,20
rostrum,20
proscribo,20
seuerus,19
paternus,19
apollo,19
saepe,19
comitium,19
redeo,19
mirus,19
testor,19
acta,19
teneo,19
donum,19
flaccus,19
taeter,19
defendo,19
colloco,19
praedico,19
corona,19
uiuus,19
euentus,19
aqua,19
supplex,19
mons,19
crassus,19
attingo,19
somnus,19
intersum,19
orbis,19
suspicio,19
salutaris,19
caedes,19
uoluntarius,19
exhibeo,19
euado,19
monumentum,19
intueor,19
publice,19
forma,19
appello,19
ideo,19
nobilitas,19
redigo,19
punio,19
exsilium,19
remitto,19
diuitia,19
seruo,18
egredior,18
consularis,18
momentum,18
effectus,18
quapropter,18
attineo,18
syracusae,18
gigno,18
ruina,18
praeclarus,18
fugio,18
ictus,18
cruor,18
praefero,18
contineo,18
aditus,18
caelum,18
intro,18
concito,18
dos,18
copia,18
comes,18
comparo,18
damno,18
titulus,18
assequor,18
auspicium,18
consuetudo,18
capitolium,18
abundo,18
patrius,18
queror,18
erga,18
emo,18
actus,18
absumo,18
includo,18
pateo,18
triumuir,18
mare,17
initium,17
institutum,17
singulus,17
graecus,17
lego,17
aeternus,17
custos,17
aemilius,17
uindicta,17
insidiae,17
reuertor,17
decerno,17
humilis,17
abscisus,17
nauis,17
spolio,17
recipero,17
libenter,17
signum,17
sedes,17
telum,17
temeritas,17
armatus,17
uoluntas,17
uetus,17
apprehendo,17
unde,17
sinus,17
exsequor,17
perseuero,17
tribunal,17
quisquis,17
permitto,17
cerno,17
etsi,17
trucido,17
pristinus,17
testimonium,17
possideo,17
praecipue,17
persona,17
magistratus,17
aerarius,17
splendor,17
inopia,17
stipendium,17
scaurus,17
aequus,17
nimis,17
destringo,17
carbo,17
furor,17
iustitia,17
priscus,16
uetustus,16
pertineo,16
reprehensio,16
pertinax,16
prodigium,16
impendo,16
pius,16
priuatus,16
aspicio,16
tempestas,16
atilius,16
corrumpo,16
qua,16
detraho,16
super,16
deuinco,16
exitium,16
pario,16
incolumis,16
comperio,16
tollo,16
grauitas,16
sto,16
multitudo,16
conscendo,16
fuga,16
celebro,16
tendo,16
aspectus,16
humus,16
diligens,16
appareo,16
abunde,16
doctrina,16
augustus,16
campus,16
regio,16
scribo,16
interpono,16
porta,16
occurro,16
praemium,16
erubesco,16
nobilis,16
transgredior,16
uenenum,16
refert,16
quaestor,16
tabula,16
patientia,16
gaudium,16
contundo,16
amitto,16
uester,16
lacero,16
promptus,16
consensus,15
instituo,15
item,15
significo,15
uisum,15
indulgentia,15
consecro,15
quamuis,15
currus,15
curo,15
cannensis,15
depositum,15
rubor,15
subitus,15
uoluptas,15
omen,15
centurio,15
prosperus,15
muto,15
tectum,15
parricidium,15
creo,15
conuello,15
moueo,15
aduersum,15
muliebris,15
lux,15
cicero,15
pereo,15
cassius,15
haurio,15
memor,15
subiectum,15
potens,15
familiaris,15
celer,15
prex,15
capitalis,15
noceo,15
patrimonium,15
summoueo,15
respectus,15
sedeo,15
depono,15
conuiuium,15
imito,15
lingua,15
perdo,15
censeo,15
locuples,15
supersum,15
nimirum,15
fructus,15
complexus,15
incrementum,15
pretium,15
attentus,14
reliquus,14
soluo,14
ostendo,14
discedo,14
admoueo,14
ignis,14
custodio,14
accido,14
potentia,14
uersor,14
omitto,14
aequo,14
medius,14
iuro,14
interitus,14
assigno,14
decedo,14
grauiter,14
facinus,14
quamquam,14
ortus,14
mensa,14
dedecus,14
incido,14
maneo,14
transeo,14
neglego,14
cursus,14
insula,14
praecipio,14
tempore,14
infelix,14
barbarus,14
aestimatio,14
spatium,14
deleo,14
cena,14
uinum,14
species,14
uiolentia,14
uehementer,14
manlius,14
immineo,14
uito,14
tenebrae,14
pestifer,14
facile,14
confero,14
excito,14
maxime,14
actio,14
transitus,14
uia,14
nonne,14
strenuus,14
ratus,14
stuprum,14
indignatio,14
interpello,14
cinis,14
arbitro,14
honestus,14
querella,14
communis,14
propinquus,14
iuuentus,14
senator,14
hinc,14
curius,14
artus,14
animosus,14
tego,14
sufficio,14
uirilis,14
prudentia,14
arx,14
asper,14
suffragium,14
triumpho,14
falsus,14
censorius,14
uehemens,14
dominatio,14
praetura,14
libido,14
neco,14
testis,14
absoluo,14
praesens,13
percipio,13
pulcher,13
collegium,13
uarius,13
aufero,13
recte,13
obruo,13
impero,13
ueneratio,13
sordidus,13
tarquinius,13
infestus,13
profecto,13
saeuitia,13
insignis,13
acerbitas,13
fuluius,13
censura,13
equester,13
praeda,13
recognosco,13
mortuus,13
damnatio,13
morior,13
matrimonium,13
obsideo,13
monstrum,13
propior,13
hostia,13
nitor,13
placeo,13
timeo,13
excelsus,13
consido,13
consentaneus,13
iterum,13
argentum,13
solidus,13
alimentum,13
adipiscor,13
somnium,13
insigne,13
cubiculum,13
ueto,13
afficio,13
sepultura,13
refercio,13
decipio,13
lectus,13
mano,13
amplitudo,13
ueneror,13
incolumitas,13
cumque,13
sincerus,13
nescio,13
extra,13
acceptum,13
anulus,13
seditio,13
laudo,13
infero,13
campanus,13
hasta,13
excogito,13
succurro,13
beatus,13
spolium,13
ductus,13
persequor,13
absum,12
complector,12
pontifex,12
consultum,12
dea,12
desertum,12
missa,12
statuo,12
magister,12
partio,12
triumphalis,12
merito,12
expers,12
soror,12
lacrima,12
uindex,12
exspiro,12
aio,12
euenio,12
puella,12
alioqui,12
uictus,12
dirigo,12
flumen,12
oraculum,12
continuus,12
perseuerantia,12
foedus,12
dissideo,12
alacer,12
placidus,12
experior,12
claudo,12
torquatus,12
neuter,12
solutus,12
demum,12
lectulus,12
traicio,12
macedonia,12
longe,12
poeta,12
ignotus,12
inusitatus,12
frustra,12
hospitium,12
expleo,12
bis,12
quid,12
fabricius,12
anceps,12
adsum,12
mentio,12
perfidia,12
consulo,12
percutio,12
subnecto,12
pagus,12
penetro,12
uidelicet,12
utpote,12
iugum,12
tributus,12
iuuenta,12
administro,12
tropaeum,12
tueor,12
adduco,12
expeto,12
praeceptum,12
sicut,12
satius,12
rego,12
desero,12
negotium,12
probo,12
nascor,12
delecto,12
doceo,12
truculentus,12
habito,12
erogo,12
nummus,12
constituo,11
fauor,11
laudabilis,11
quattuor,11
dictatura,11
admoneo,11
potior,11
lictor,11
uoco,11
memorabilis,11
statio,11
indico,11
cremo,11
effero,11
matrona,11
ultra,11
luctus,11
dirus,11
saeuio,11
iuno,11
contemptus,11
consisto,11
morbus,11
litus,11
ignoro,11
scriptum,11
bonum,11
fortuitus,11
delicia,11
aliquamdiu,11
uersus,11
proelior,11
flamma,11
intolerabilis,11
lacus,11
adiuuo,11
duplex,11
praetorius,11
cado,11
quemadmodum,11
intercipio,11
indoles,11
sperno,11
implico,11
editus,11
tutela,11
plato,11
diues,11
frango,11
intercedo,11
instruo,11
cingo,11
creber,11
argumentum,11
nuntio,11
misericordia,11
unicus,11
furius,11
protego,11
impello,11
accenseo,11
fungor,11
egressus,11
collabor,11
materia,11
licentia,11
pudicitia,11
horridus,11
sancio,11
reduco,11
toga,11
conspicuus,11
gloriosus,11
mirificus,11
contumelia,11
constringo,11
diuido,11
necesse,11
committo,11
expedio,11
uulgus,11
tribus,11
confundo,11
reliquiae,11
dissimulo,11
prudens,11
impius,11
exequia,11
securis,11
repraesento,11
amarus,11
clementia,11
redimo,11
desidero,11
suimet,11
certe,11
cunctatio,11
deficio,11
hortensius,11
defensio,11
eadem,11
inuisus,11
liberalitas,11
malum,11
uolumen,10
benignus,10
opinio,10
sidus,10
caerimonia,10
sacerdos,10
postumius,10
nasica,10
impedio,10
religiosus,10
umerus,10
septem,10
complures,10
crudelis,10
uenerabilis,10
induo,10
aliquot,10
lumen,10
stultus,10
appellatio,10
rogo,10
procul,10
patefacio,10
macedonicus,10
effigies,10
paenitentia,10
immolo,10
caesum,10
haruspex,10
nouitas,10
lapis,10
audacia,10
societas,10
temere,10
insequor,10
nocturnus,10
adulescentia,10
