,count
uentus,9
contumelia,9
talis,9
candidus,9
hospes,9
scintilla,9
amplexus,9
simul,9
unda,9
mercenarius,9
mereo,9
dux,8
strepitus,8
impero,8
habito,8
excito,8
nondum,8
contineo,8
ingenium,8
poeta,8
procedo,8
color,8
pecco,8
diues,8
dono,8
propero,8
felix,8
diligenter,8
diuinus,8
titulus,8
deficio,8
pudor,8
extorqueo,8
soluo,8
forte,8
rusticus,8
motus,8
lusus,8
thesaurus,8
uindico,8
traduco,8
praeter,8
carus,8
recipio,8
aliquando,8
inuado,8
flecto,8
dolor,8
uexo,8
uix,8
gemitus,8
hilaris,8
lentus,8
prior,8
frigidus,8
inguen,8
iuro,8
lautitia,8
longus,8
lumen,8
fax,8
cubiculum,8
trepido,8
opera,8
posco,8
roma,8
canto,8
ostendo,8
denarius,8
ouum,8
laudo,8
geminus,8
circumfero,8
appello,8
ignosco,8
fundus,8
secor,8
percutio,8
harundo,8
cerno,8
patrimonium,8
ingenuus,8
saluus,8
mecum,8
mentior,8
umbra,8
frequens,8
hora,8
templum,8
haereo,8
solutus,8
uereor,8
commodus,8
imperium,8
chrysos,8
sustineo,7
surgo,7
corrumpo,7
adulescens,7
secerno,7
probo,7
capto,7
moror,7
exigo,7
delecto,7
agnosco,7
morior,7
iter,7
perduco,7
as,7
iracundia,7
stringo,7
nocturnus,7
deuersorium,7
fames,7
memoria,7
communis,7
libet,7
reduco,7
admoueo,7
diuido,7
ambulo,7
considero,7
alienus,7
iactura,7
inspicio,7
latro,7
scindo,7
apud,7
depono,7
posterus,7
fleo,7
attono,7
praesens,7
numen,7
priapus,7
effusus,7
excido,7
repugno,7
illinc,7
reficio,7
discumbo,7
genius,7
haurio,7
diduco,7
ministerium,7
includo,7
amplius,7
contingo,7
inscriptio,7
plaga,7
stupeo,7
colligo,7
dispensator,7
inferus,7
despolio,7
seruo,7
infra,7
albus,7
potestas,7
frequentia,7
corona,7
carpo,7
pugno,7
arcesso,7
lingua,7
collum,7
fugitiuus,7
repleo,7
comedo,7
lauo,7
solum,7
gaudeo,7
attineo,7
doceo,7
artificium,7
testamentum,7
uilis,7
laedo,7
facinus,7
conuicium,7
soror,7
compositus,7
classis,7
prudens,7
cura,7
dextra,7
furor,7
similis,7
raptim,7
dea,7
mendacium,7
odium,7
decipio,7
ter,7
extinguo,7
pello,7
pontus,7
foedus,7
satio,7
supplicium,7
pax,6
exitus,6
sicut,6
spes,6
confiteor,6
obruo,6
scaena,6
succingo,6
stabulum,6
anicula,6
urbanitas,6
lassus,6
deformis,6
inicio,6
prex,6
misceo,6
sublatus,6
ruina,6
alioqui,6
differo,6
recuso,6
inuidia,6
opertum,6
tego,6
raptus,6
occasio,6
umerus,6
detraho,6
paululum,6
iudex,6
casus,6
regio,6
audacia,6
imprudens,6
impetus,6
laboro,6
premo,6
sane,6
torqueo,6
basium,6
religiosus,6
propior,6
ferculum,6
detergeo,6
aer,6
tristitia,6
contubernalis,6
plaudo,6
secreto,6
inuoluo,6
libenter,6
circulus,6
capillatus,6
numero,6
exonero,6
lana,6
ianua,6
foras,6
uarius,6
crus,6
interrogo,6
insequor,6
niger,6
lanx,6
mel,6
symphonia,6
onero,6
immitto,6
permitto,6
gallina,6
bonum,6
laxo,6
superus,6
gallinaceus,6
quomodo,6
libertus,6
scitum,6
bos,6
uehementer,6
duro,6
funus,6
heu,6
uirtus,6
ploro,6
improbus,6
perseuero,6
certus,6
rixa,6
iacto,6
unguis,6
auis,6
onus,6
spero,6
respondeo,6
graecus,6
crudelis,6
gaius,6
erigo,6
natura,6
incendium,6
excandesco,6
peregrinus,6
mutus,6
pomum,6
diuus,6
gremium,6
expedio,6
humanitas,6
summum,6
hospitium,6
amans,6
amicitia,6
lectulus,6
amator,6
canus,6
ephebus,6
uestigium,6
fera,6
moles,6
incido,6
phoebus,6
paenitentia,6
haud,6
sarcina,6
nubes,6
perago,6
insolitus,6
uertex,6
circe,6
adulescentulus,5
uirgo,5
declamatio,5
pudicus,5
postea,5
prius,5
parens,5
studium,5
gradus,5
grex,5
flumen,5
ordo,5
urbanus,5
operio,5
aditus,5
aeque,5
accido,5
quid,5
ubique,5
harena,5
dimitto,5
uitreus,5
somnium,5
lis,5
conuenio,5
expello,5
cras,5
praeceps,5
dudum,5
discutio,5
plausus,5
pretiosus,5
lacinia,5
concutio,5
moratus,5
familiaris,5
solitudo,5
depositum,5
contemptus,5
quamuis,5
merces,5
destino,5
pretium,5
sordidus,5
possideo,5
silentium,5
affirmo,5
aperio,5
neuter,5
misereor,5
impune,5
ultio,5
commoueo,5
scelus,5
complodo,5
ueto,5
mortalis,5
hiems,5
praecingo,5
consisto,5
dubius,5
pauimentum,5
extendo,5
indecens,5
auxilium,5
infelix,5
missio,5
abicio,5
poculum,5
concido,5
sterto,5
infundo,5
quaeso,5
equus,5
admoneo,5
taurus,5
uitulus,5
spectaculum,5
obiter,5
tertius,5
maestus,5
ioco,5
cubitum,5
momentum,5
delicia,5
figo,5
fascis,5
securis,5
dexter,5
excludo,5
anulus,5
cultus,5
penna,5
concipio,5
porrigo,5
mars,5
amphora,5
centum,5
homuncio,5
miro,5
fauus,5
taeter,5
quattuor,5
laetus,5
ludus,5
plurimus,5
illic,5
