,count
cera,8
culpa,8
damno,8
uirga,8
trepido,8
gratus,8
generosus,8
litus,8
uilla,8
marmor,8
mensura,8
uestis,8
auarus,8
cresco,8
nego,8
dubius,8
bos,8
collum,8
uiridis,8
morbus,8
proelium,8
tres,8
uenenum,8
misceo,8
munus,8
pudet,8
castrum,8
falsus,8
premo,8
laeuus,8
effundo,8
arca,8
galea,8
recingo,8
soror,8
hora,8
iudex,8
reddo,8
mereo,8
recens,8
iugum,8
uates,8
gloria,8
potius,8
lego,8
femina,8
deficio,8
erigo,8
sudo,8
praeceps,8
pendo,8
cliens,8
pateo,8
tribunus,8
conuiua,8
balneum,8
nefas,7
illic,7
facinus,7
risus,7
nuper,7
furor,7
festus,7
mensis,7
interdum,7
sane,7
addo,7
sine,7
nasus,7
agmen,7
palma,7
membrum,7
rhetor,7
testa,7
pario,7
tectum,7
aper,7
extendo,7
mergo,7
disco,7
admoueo,7
modicus,7
flagellum,7
intra,7
procul,7
rus,7
iumentum,7
fons,7
patrimonium,7
assiduus,7
protinus,7
consumo,7
diuitia,7
scilicet,7
redeo,7
soluo,7
uetulus,7
uanus,7
discipulus,7
securus,7
nota,7
compono,7
planta,7
pelagus,7
superbus,7
nauis,7
rogo,7
periculum,7
dea,7
praemium,7
medicus,7
iustus,7
maius,7
tremulus,7
dolor,7
uenus,7
exigo,7
quondam,7
uertex,7
torrens,7
sestertius,7
iuro,7
curo,7
ianua,7
forum,7
uelut,7
palleo,7
fas,7
praefero,7
sublimis,7
sinus,7
impono,7
lucerna,7
sterilis,7
circus,7
exitus,7
spatium,7
matrona,7
prosum,7
nubo,7
despicio,7
exeo,7
namque,7
humilis,7
rudis,7
deprehendo,7
iungo,7
numerus,7
honestus,7
ueho,7
crinis,7
adoro,6
abstineo,6
super,6
narro,6
percussus,6
porcus,6
luxuria,6
merus,6
tuba,6
clamor,6
sanus,6
pondus,6
pugna,6
ast,6
uer,6
crudus,6
raptus,6
sustineo,6
gula,6
sicut,6
quisnam,6
ignosco,6
facundus,6
uelum,6
arcanus,6
capax,6
egeo,6
mundus,6
lar,6
perpetuus,6
bracchium,6
propinquus,6
rado,6
transeo,6
paratus,6
aequus,6
materia,6
auctor,6
forsitan,6
uestigium,6
imito,6
quocumque,6
axis,6
leno,6
cantus,6
pecco,6
deterior,6
columna,6
porticus,6
bellus,6
penna,6
arbor,6
maturus,6
ouum,6
nubes,6
signo,6
pecunia,6
profero,6
uenalis,6
far,6
aratrum,6
ueto,6
autumnus,6
uigilo,6
tracto,6
theatrum,6
pulpitum,6
uilis,6
gurges,6
reuertor,6
lacerna,6
color,6
fluctus,6
frigidus,6
consulo,6
ruga,6
labellum,6
tertius,6
excipio,6
secundus,6
togatus,6
sicco,6
saeculum,6
sportula,6
hodie,6
urgeo,6
sanctus,6
queror,6
certe,6
labrum,6
gemma,6
custodio,6
ibi,6
uentus,6
minister,6
ecce,6
euerto,6
candidus,6
lingua,6
paternus,6
impendo,6
belua,6
sapio,6
currus,6
tyrannus,6
deformis,6
gelidus,6
socius,6
lumbus,6
forma,6
propono,6
mulier,6
aqua,6
sexus,6
uersus,6
saluus,6
fenestra,6
procer,6
persona,6
sex,6
canis,5
nascor,5
bilis,5
fortasse,5
immanis,5
citus,5
uterque,5
torus,5
barbarus,5
telum,5
saeuio,5
calco,5
percutio,5
uiuus,5
tergum,5
insto,5
frustum,5
focus,5
carnis,5
bellum,5
dictum,5
culter,5
impello,5
paruulus,5
fictilis,5
capillus,5
gemo,5
uirgo,5
aptus,5
arx,5
pronus,5
migro,5
silua,5
fera,5
leo,5
eripio,5
pax,5
conuenio,5
faber,5
nitidus,5
nato,5
barbatus,5
mitis,5
comparo,5
suadeo,5
rusticus,5
conscius,5
dicto,5
uelox,5
lutum,5
castigo,5
muto,5
displiceo,5
pullus,5
praeda,5
festino,5
curuus,5
praeter,5
artifex,5
esurio,5
differo,5
locuples,5
amor,5
abeo,5
possideo,5
meritum,5
ingratus,5
frater,5
metus,5
purpura,5
uitis,5
intactus,5
cornu,5
sententia,5
poeta,5
effero,5
mando,5
fraus,5
paupertas,5
legio,5
moror,5
ocius,5
queo,5
uictus,5
aequor,5
opera,5
follis,5
ebur,5
commissum,5
frigus,5
septem,5
ordo,5
quoque,5
quadringenti,5
gremium,5
pareo,5
castra,5
pauidus,5
nescius,5
campus,5
lignum,5
lis,5
foris,5
pugno,5
malum,5
uiscus,5
fur,5
antrum,5
conuiuium,5
formosus,5
toruus,5
rota,5
lustro,5
uua,5
fulmen,5
comedo,5
caecus,5
mimus,5
marmoreus,5
iecur,5
delicia,5
censeo,5
gallina,5
conductum,5
colligo,5
crassus,5
mamilla,5
flauus,5
unguis,5
iucundus,5
dulcis,5
exuo,5
euado,5
extinguo,5
forte,5
imago,5
murmur,5
propior,5
pecus,5
semel,5
rupes,5
ictus,5
securis,5
seruio,5
ancilla,5
luna,5
coram,5
fascis,5
lectica,5
umerus,5
publicus,5
laurus,5
fuligo,5
laus,5
historia,5
cutis,5
bucca,5
siue,5
opus,5
ceu,5
agnosco,5
computo,5
audax,5
mendico,5
aufero,5
tempto,5
udus,5
notus,5
orno,5
tremo,5
rhombus,5
stomachus,5
plebeius,5
calix,5
ingenuus,5
clunis,5
nupta,5
obscenus,5
coma,5
triumphus,5
quinque,5
cathedra,5
fecundus,5
spiro,5
teges,5
tecum,5
praeco,5
perfero,5
lauo,5
desum,5
horreo,5
demens,4
aureus,4
morsus,4
animalis,4
fetus,4
uerber,4
merito,4
uoluo,4
apud,4
tragicus,4
aeuum,4
uisum,4
hilaris,4
quantum,4
unguentum,4
rixa,4
uicis,4
inclino,4
lacertus,4
domesticus,4
dissimilis,4
nata,4
sagitta,4
tardus,4
elementum,4
herba,4
hostis,4
lacero,4
hostia,4
sensus,4
pupillus,4
fax,4
diuinus,4
affectus,4
nemus,4
habito,4
fiducia,4
turris,4
concordia,4
cognatus,4
incus,4
sinister,4
alea,4
concedo,4
totidem,4
error,4
acerbus,4
tortor,4
filia,4
ter,4
cinaedus,4
benignus,4
diu,4
tango,4
reuerentia,4
censor,4
nimirum,4
pridem,4
hospes,4
uasum,4
nutrio,4
uultur,4
crux,4
saltus,4
auis,4
aedes,4
uia,4
acquiro,4
beatus,4
pons,4
quo,4
tormentum,4
morior,4
cerno,4
malo,4
quattuor,4
sulcus,4
fere,4
collis,4
satis,4
glacies,4
pellis,4
peregrinus,4
supinus,4
ala,4
lucrum,4
odor,4
pecto,4
mortifer,4
dos,4
permitto,4
diligo,4
clipeus,4
continuo,4
flagro,4
alumnus,4
stamen,4
medicamen,4
aequo,4
puppis,4
auster,4
bruma,4
restis,4
caueo,4
strido,4
tumidus,4
distinguo,4
unda,4
concido,4
minuo,4
pannus,4
as,4
dispono,4
dolium,4
cras,4
quanto,4
prudentia,4
bis,4
regnum,4
iussus,4
militia,4
delecto,4
punio,4
subsellium,4
defero,4
agger,4
armatus,4
