,count
orbis,28
membrum,28
egeo,28
iaceo,28
paro,28
exeo,28
gladius,28
urbs,28
pecunia,28
uarius,28
prosum,27
interim,27
odium,27
nosco,27
condicio,27
inuidia,27
iterum,27
confiteor,27
patronus,27
demens,27
domina,27
philippus,27
confero,26
paene,26
numerus,26
sustineo,26
captus,26
tempto,26
dubius,26
sordidus,26
seruio,26
sumo,26
seuerus,26
paternus,26
pario,26
magistratus,26
priuignus,26
proditor,26
perduco,25
ciuilis,25
uix,25
surgo,25
dux,25
fortiter,25
adoptio,25
accedo,25
hodie,25
pietas,25
iulius,25
inutilis,25
epistula,25
soluo,25
abdicatio,25
studium,24
ordo,24
occupo,24
transfero,24
frango,24
inuitus,24
orator,24
sacer,24
misericors,24
liberi,24
putus,24
postulo,24
uictus,24
induco,24
deprecor,24
tyrannis,24
gallius,24
delibero,24
luxuriosus,24
oceanus,24
maxime,23
quicumque,23
deficio,23
rex,23
felicitas,23
legatus,23
propono,23
officium,23
miles,23
patrocinium,23
carnifex,23
admitto,23
impono,23
singulus,22
spero,22
totiens,22
affero,22
produco,22
materia,22
unde,22
necessitas,22
offendo,22
innocentia,22
rufus,22
lupanar,22
nimius,22
saxum,22
diuus,22
patria,22
orbus,22
testamentum,22
iurandum,22
paciscor,22
difficilis,22
alexander,22
pingo,22
qua,21
procedo,21
impetro,21
uero,21
nouissime,21
occasio,21
iniquus,21
nimis,21
medius,21
mecum,21
positus,21
tractatio,21
figura,21
eripio,21
aeque,21
castus,21
purus,21
captiuus,21
ferrum,21
uestis,21
nubo,21
contradico,21
uelut,21
morbus,21
solutus,21
bellus,21
silentium,21
quinquennium,21
nauis,21
colloco,21
salus,20
amitto,20
supersum,20
latus,20
scriptum,20
cupio,20
longe,20
contumelia,20
ratio,20
consto,20
turba,20
immortalis,20
caedes,20
quando,20
chaos,20
uictoria,20
subito,20
amor,20
persequor,20
periculosus,20
damnum,20
nauigium,20
respicio,19
longus,19
par,19
ecce,19
os,19
libido,19
uiolo,19
falsus,19
excito,19
integer,19
prohibeo,19
disco,19
excido,19
rhetor,19
uia,19
decedo,19
nota,19
foedus,19
spiritus,19
lego,19
suspicio,19
deicio,19
effugio,19
saluus,19
cubiculum,19
paupertas,19
arx,19
facies,19
minor,19
traho,19
plenus,19
antiquus,18
utilis,18
cognosco,18
auctor,18
siue,18
summum,18
concupisco,18
superuacuus,18
decipio,18
nomino,18
marius,18
prius,18
ignotus,18
armatus,18
succurro,18
premo,18
fuluius,18
mando,18
seruitus,18
incestus,18
inuoco,18
specto,18
suspicor,18
matrimonium,18
census,18
arbitrium,18
retineo,18
opera,18
caecus,18
catus,18
cassius,18
libertus,18
proscriptio,18
iuppiter,18
sabinus,18
graecia,18
compono,17
fatum,17
merito,17
alioqui,17
adsum,17
iustus,17
paucus,17
carmen,17
opprimo,17
rogatus,17
stips,17
uotum,17
propinquus,17
gallus,17
emendo,17
metus,17
proicio,17
caelum,17
aeger,17
gallium,17
diuersus,17
doceo,17
intro,17
uisum,17
quamdiu,17
contrarius,17
mentior,17
impleo,17
redemptio,17
subicio,17
duplus,17
tum,17
insania,17
dolor,17
sepulchrum,17
paries,17
sinus,17
contemno,17
uitio,17
tabula,17
mortuus,17
naufragus,17
procurator,17
fur,17
recito,16
libenter,16
fere,16
patientia,16
paruus,16
impetus,16
quin,16
ars,16
senatus,16
praesens,16
incertus,16
ira,16
mendicus,16
iniurius,16
introduco,16
prex,16
ualde,16
breuis,16
absum,16
eicio,16
praefero,16
uinculum,16
u,16
ineptus,16
ultio,16
securis,16
descriptio,16
debilis,16
delecto,16
magnitudo,16
coleus,16
naufragium,16
prometheus,16
laco,16
tropaeum,16
incipio,15
experior,15
certamen,15
inferus,15
labor,15
muliebris,15
femina,15
exerceo,15
abduco,15
custodio,15
suspendo,15
habitus,15
pes,15
careo,15
palam,15
casus,15
impello,15
lingua,15
impius,15
prostituo,15
summoueo,15
sors,15
litus,15
exitus,15
simul,15
denique,15
ultra,15
nempe,15
aduersarius,15
utrum,15
subduco,15
recuso,15
mitis,15
haterius,15
infans,15
profectus,15
angustus,15
animaduerto,15
ingens,15
brutus,15
exsilium,15
sordidatus,15
mille,14
quantum,14
securus,14
lux,14
sicut,14
iocus,14
ardeo,14
pretium,14
sedeo,14
suadeo,14
iacto,14
porrigo,14
contendo,14
supra,14
testor,14
bis,14
neuter,14
altus,14
beatus,14
syriacus,14
ignoro,14
ancilla,14
reliquus,14
homicidium,14
defero,14
discedo,14
consequor,14
cestus,14
reuoco,14
auditor,14
debilito,14
castrum,14
gaudeo,14
uindicta,14
imago,14
nascor,14
secundus,14
unicus,14
priuatus,14
denuntio,14
sano,14
milito,14
munus,14
claudo,14
gens,14
insanio,14
peregre,14
asinius,14
formosus,14
iter,14
medicus,14
musa,14
colligo,13
opinio,13
cura,13
schola,13
erro,13
posterus,13
notus,13
carus,13
manifestus,13
admoueo,13
quilibet,13
fama,13
belle,13
moror,13
uincio,13
patruus,13
consumo,13
reduco,13
scius,13
tecum,13
appello,13
repello,13
periclitor,13
familia,13
uisus,13
superus,13
