,count
cognomen,277
designo,277
incedo,276
finitimus,276
alligo,276
nonnumquam,276
inutilis,275
proles,275
augur,275
eximius,274
subinde,274
clementia,274
fors,274
priscus,274
aruum,274
lacero,273
expleo,273
paupertas,273
constans,273
pactum,273
praetermitto,273
minister,272
uadum,272
neuter,272
ignominia,271
sileo,271
poenus,271
abdo,271
scopulus,271
antrum,271
uerber,270
exuo,270
nequiquam,270
demitto,270
serpens,270
munitio,270
indulgeo,269
uirga,269
canus,269
eiusmodi,269
arator,269
ualerius,269
proinde,268
accepta,268
deprecor,268
deicio,268
inueho,267
hercules,267
fidelis,267
mars,267
mensura,267
plebeius,267
industria,266
assumo,266
crus,266
coniectura,266
infans,266
locuples,266
f,266
subduco,265
ulcisco,265
iners,265
hereditas,265
praecipito,264
prae,264
attollo,264
uenter,264
ceu,264
permaneo,264
liberalis,263
indignor,263
decido,263
domitius,263
amarus,263
receptus,262
ostento,262
gurges,262
describo,262
obliuiscor,261
aduenio,261
disto,261
porrigo,261
longitudo,261
studeo,261
imperitus,261
induo,260
renouo,260
flagro,260
quinquaginta,260
auctus,260
magnificus,260
interpono,260
uas,260
coetus,260
foueo,260
germanus,260
oblino,259
pabulum,259
complures,259
concilio,259
polus,259
fletus,259
gemma,258
depello,258
declino,258
sceleratus,258
exsequor,257
ueneror,257
inermis,257
octo,257
perturbo,257
formo,257
accusatio,257
anceps,256
attineo,256
nudo,256
gemo,256
axis,256
placo,256
cotidianus,256
largus,255
recipero,255
fluuius,255
maius,255
disputatio,255
sollicitudo,254
deinceps,254
domo,253
dedecus,253
galea,253
ingressus,253
difficultas,253
fortiter,253
athenae,253
queo,253
sepulcrum,253
aliquanto,253
confugio,252
nempe,252
obeo,252
lacertus,252
seges,252
frequenter,252
fastigium,251
apparatus,251
exspectatio,251
turma,251
impendo,251
liquidus,251
artifex,251
sanctus,251
erudio,251
murmur,251
laelius,251
lentulus,251
festino,250
demo,250
liberalitas,250
penas,250
triumpho,250
necessitudo,250
gena,250
onero,249
admiratio,249
infirmus,249
flaccus,249
oleum,248
horreo,248
subiectum,248
bini,248
neruus,248
elephantus,247
alimentum,247
refugio,247
struo,247
aestiuus,247
iocus,247
tolero,246
inops,246
resoluo,246
superuacuus,246
risus,246
succurro,246
securis,246
comprimo,246
aegre,245
rector,245
ambitio,245
uasto,244
ambiguus,244
miseror,244
abrumpo,243
percello,243
bestia,243
irritus,243
municipium,243
similiter,243
