,count
memini,35
saeculum,35
tendo,35
iter,35
malum,35
certamen,35
praemium,35
ciuis,35
princeps,35
testimonium,35
differentia,35
dispositio,35
procul,35
mirus,35
generalis,35
frons,34
breuiter,34
sollicitus,34
separo,34
diduco,34
potio,34
uicinus,34
uaco,34
gloria,34
assigno,34
continuo,34
sanus,34
tollo,34
fluo,34
artifex,34
quilibet,34
subiungo,34
disertus,34
deformis,34
digitus,34
postea,34
frustra,33
quemadmodum,33
coeo,33
quomodo,33
fortiter,33
femina,33
moror,33
nomino,33
solutus,33
senectus,33
profecto,33
nonne,33
damnum,33
excutio,33
testamentum,33
principium,33
conor,33
exerceo,33
ciuilis,33
quies,33
partitio,33
euado,32
indignus,32
dispono,32
infirmus,32
ardor,32
prospicio,32
proprietas,32
impleo,32
saluus,32
excuso,32
sedes,32
profectus,32
sustineo,32
ubique,32
extremus,32
historia,32
gradus,32
iuuo,32
iniuria,32
responsum,32
addo,32
miles,32
imperitus,32
tenuis,32
sublimis,32
exordium,32
intuor,32
nauis,32
coniunctus,32
inutilis,32
gaudium,31
impatiens,31
iacto,31
querela,31
bellus,31
mox,31
robur,31
tempestas,31
gens,31
scilicet,31
tenebrae,31
pendeo,31
oro,31
decor,31
persequor,31
amator,31
oratorius,31
epilogus,31
contio,31
obtineo,31
rhetor,31
stultus,31
quot,31
simulo,31
saeuus,30
consulo,30
erumpo,30
osculum,30
fatigo,30
confundo,30
conatus,30
sedeo,30
conscius,30
fruor,30
nudus,30
subeo,30
pateo,30
magister,30
incestus,30
templum,30
affecto,30
sepelio,30
stilus,30
edisco,30
recta,30
lenis,30
praefero,30
saepis,30
assumo,30
uestigium,30
doctrina,30
noto,30
accommodo,30
minuo,30
urbanus,30
iudicatio,30
uanus,29
parco,29
proclamo,29
damno,29
tardus,29
breuitas,29
uereor,29
cotidianus,29
prorsus,29
agnosco,29
summitto,29
adulter,29
accusatio,29
tabula,29
orno,29
accommodatus,29
auditor,29
aqua,29
musicus,29
ueto,29
negotium,29
oporteo,29
umerus,29
instrumentum,29
pasco,29
dulcis,28
suspendo,28
desiderium,28
desero,28
fera,28
nouitas,28
aperto,28
ingratus,28
tandem,28
contemptus,28
prohibeo,28
fabula,28
turba,28
pecco,28
auxilium,28
amarus,28
deduco,28
mutatio,28
antequam,28
inuisus,28
exclamo,28
religio,28
neuter,28
minime,28
percipio,28
discipulus,28
concilio,28
nonnullus,28
tractatus,28
schema,28
ueneficium,28
sanitas,27
medicina,27
discedo,27
pudet,27
abeo,27
cresco,27
aspicio,27
audacia,27
diuersitas,27
ops,27
ictus,27
telum,27
uerecundia,27
familia,27
latro,27
fluctus,27
patria,27
fructus,27
uulgaris,27
furor,27
quanto,27
oppono,27
afficio,27
diligenter,27
integer,27
uetustas,27
commendo,27
declino,27
somnus,27
declamo,27
uocalis,27
postquam,27
apis,27
percussor,27
infans,26
tractatio,26
impetro,26
uario,26
uotum,26
grauitas,26
rogus,26
rego,26
iuxta,26
ualetudo,26
orior,26
immortalis,26
rapio,26
mando,26
uicis,26
opinor,26
offendo,26
impero,26
dominus,26
subito,26
cognitio,26
caedes,26
admoneo,26
mutuus,26
grandis,26
coram,26
licentia,26
commoueo,26
turbo,26
mundus,26
legitimus,26
despero,25
mensura,25
morbus,25
reuoco,25
iniquus,25
fauor,25
libet,25
recuso,25
luxuria,25
nauigo,25
amicitia,25
paternus,25
emo,25
distinguo,25
mitis,25
perduco,25
procedo,25
acies,25
uere,25
congero,25
gratus,25
euenio,25
multiplex,25
rideo,25
admiratio,25
moneo,25
disto,25
quinque,25
flecto,25
insequor,25
ferio,25
quattuor,25
partio,25
furtum,25
syllogismus,25
salus,24
felicitas,24
paulatim,24
sexus,24
porrigo,24
repono,24
fortassis,24
praeceps,24
uicarius,24
subitus,24
detineo,24
spargo,24
lentus,24
contraho,24
apto,24
flos,24
portus,24
maneo,24
ignotus,24
adulterium,24
neglego,24
notus,24
debilitas,24
abrumpo,24
uidelicet,24
effugio,24
utrimque,24
erudio,24
institutum,24
urbanitas,24
ingredior,24
idoneus,24
seruio,24
subinde,24
sacrilegium,24
ambiguitas,24
uitalis,23
desperatio,23
lacero,23
frigidus,23
cultus,23
impello,23
robustus,23
neglegentia,23
stupeo,23
caelum,23
incendium,23
creber,23
caueo,23
paenitentia,23
iocus,23
uisum,23
exsequor,23
mendacium,23
forsitan,23
punio,23
taedium,23
quapropter,23
aggredior,23
flamma,23
solitudo,23
diuinus,23
indoctus,23
effundo,23
lingua,23
indignor,23
paries,23
classis,23
cohaereo,23
contextus,23
magus,23
tener,23
mille,23
langueo,22
crudelitas,22
luxuriosus,22
improbus,22
miserabilis,22
festino,22
abicio,22
misericordia,22
intro,22
nouissime,22
merito,22
inuado,22
uictus,22
numen,22
prouidentia,22
nefandus,22
undique,22
serius,22
insto,22
onus,22
studiosus,22
comprehendo,22
contemno,22
amitto,22
uehemens,22
quaeso,22
legalis,22
inauditus,21
laxo,21
indignatio,21
sepono,21
catena,21
paulisper,21
quantum,21
tacita,21
uilis,21
paupertas,21
satio,21
circumeo,21
aspectus,21
tumulus,21
reficio,21
recens,21
excogito,21
uisus,21
carus,21
erigo,21
fundo,21
ductus,21
insero,21
conspectus,21
restituo,21
praebeo,21
uerber,21
decurro,21
subtraho,21
inmodicus,21
auerto,21
promptus,21
significatio,21
rex,21
ingressus,21
iucunditas,21
acta,21
modicus,21
deinceps,21
flexus,21
assiduus,21
concido,21
blandus,21
doleo,21
peritus,21
uarie,21
commeatus,21
interpretor,21
subiectum,21
positio,21
duplus,21
soloecismus,21
impatientia,20
experior,20
planctus,20
pignus,20
rigor,20
excedo,20
funus,20
ortus,20
perago,20
refert,20
ministerium,20
agito,20
malignus,20
clementia,20
uenia,20
intentus,20
admirabilis,20
utinam,20
ora,20
magistratus,20
rumpo,20
defungor,20
nitidus,20
formus,20
uerres,20
forensis,20
delecto,20
legatio,20
probabilis,20
plato,20
consummo,20
foedus,20
insum,20
delectatio,20
discerno,20
succedo,20
totidem,20
appono,20
sinister,20
peregrinus,20
immanitas,19
impendo,19
nuntio,19
passus,19
calor,19
uber,19
coniunx,19
ardeo,19
lectulus,19
timor,19
uincio,19
consensus,19
signo,19
exiguus,19
aperio,19
curo,19
abdicatio,19
expello,19
contumelia,19
antecedo,19
coniungo,19
prudens,19
magnitudo,19
libido,19
seruulus,19
ecce,19
aurum,19
colloco,19
patrocinium,19
epistula,19
poeticus,19
bonum,19
ingens,19
abundo,19
incommodus,19
equus,19
toga,19
depono,19
adiectio,19
praetor,19
singularis,19
rationalis,19
exercitus,19
decedo,19
priuo,19
mathematicus,19
cerno,18
geminus,18
proficio,18
transitus,18
numquid,18
pallor,18
liberi,18
excusatio,18
disputatio,18
elementum,18
stringo,18
alimentum,18
cruciatus,18
cruor,18
exsulto,18
imputo,18
tristitia,18
barbarus,18
exspectatio,18
effusus,18
nempe,18
exhaurio,18
induco,18
dono,18
dictus,18
abduco,18
temere,18
raptus,18
interpretatio,18
dea,18
interuallum,18
sapientia,18
fortuitus,18
instruo,18
mutus,18
attingo,18
constitutum,18
neruus,18
otiosus,18
subtilis,18
consequus,18
uelum,18
statua,18
usitatus,18
dormio,18
priuignus,18
uanitas,17
simplicitas,17
perspicio,17
euentus,17
matrimonium,17
putus,17
iactatio,17
feritas,17
artus,17
paratus,17
eadem,17
origo,17
egredior,17
clamor,17
dextra,17
leuiter,17
resoluo,17
securitas,17
hilaris,17
inuideo,17
ignarus,17
produco,17
tribuo,17
glorior,17
cupio,17
permisceo,17
uiuus,17
penitus,17
destitutus,17
modestus,17
uictoria,17
polliceor,17
pronus,17
seueritas,17
infamia,17
indicium,17
deflecto,17
sublatus,17
blandior,17
interrogatio,17
constantia,17
otium,17
comoedia,17
prauus,17
historicus,17
supero,17
amplificatio,17
uergilius,17
studeo,17
illic,17
refello,17
metior,17
astringo,17
elaboro,17
recido,17
incoho,17
saxum,17
peroratio,17
insidiae,17
demonstratiuus,17
canto,17
uocabulum,17
curatio,16
creditum,16
erubesco,16
firmo,16
destino,16
temeritas,16
mehercule,16
consul,16
monstrum,16
exquiro,16
emitto,16
electio,16
superbus,16
laetitia,16
redemptio,16
munus,16
aduoco,16
ambitiosus,16
attineo,16
gladiator,16
fauorabilis,16
suspicor,16
ceruix,16
delicatus,16
conuiuium,16
percutio,16
armatus,16
ultro,16
eripio,16
curro,16
uictor,16
notabilis,16
fastidium,16
adamo,16
impedio,16
expugno,16
simulatio,16
scindo,16
auersus,16
inicio,16
secum,16
donec,16
reduco,16
doctor,16
legens,16
requiro,16
dissero,16
fons,16
mentio,16
tragoedia,16
corrigo,16
gigno,16
declamatio,16
oportunus,16
horridus,16
tectum,16
silua,16
caedo,16
arbor,16
cantus,16
cera,16
attollo,16
onero,16
firmitas,16
quartus,16
angustus,16
alibi,16
periclitor,16
emineo,16
iniustus,16
limen,16
coniunctio,16
faux,16
acerbus,16
puella,16
genu,16
concessus,16
uinum,16
deliberatiuus,16
conclusio,16
proinde,16
applico,16
ambigo,16
optio,16
pecus,16
sepulcrum,16
parcus,15
nexus,15
diligo,15
impotens,15
profundus,15
caelestis,15
hercule,15
prodo,15
nudo,15
utrum,15
clamo,15
accendo,15
manes,15
uulgus,15
offensus,15
colo,15
proficiscor,15
captiuus,15
flagellum,15
ludus,15
mucro,15
diuitia,15
satisfacio,15
paeniteo,15
reseruo,15
dica,15
comperio,15
callidus,15
libertus,15
obseruo,15
propero,15
euito,15
conuicium,15
mecum,15
repetitio,15
iambus,15
sat,15
praetereo,15
brutus,15
ostentatio,15
caesar,15
effingo,15
mire,15
popularis,15
extrinsecus,15
praepono,15
prouideo,15
infero,15
articulus,15
fictio,15
disputo,15
timidus,15
dubitatio,15
enuntio,15
receptus,15
quatenus,15
incumbo,15
aequitas,15
occulo,15
effectus,15
cluentius,15
detractio,15
cinis,15
amphibolia,15
inopia,15
tantundem,14
metuo,14
ignorantia,14
en,14
obuius,14
renuntio,14
ubicumque,14
captus,14
seruitus,14
haustus,14
purus,14
discurro,14
carnifex,14
uagus,14
hortor,14
suspirium,14
praesentia,14
exoro,14
perseuero,14
puerilis,14
etsi,14
huc,14
conficio,14
captiuitas,14
impius,14
admiror,14
scius,14
inuidiosus,14
sordidus,14
infamo,14
praecipito,14
dissimulatio,14
paruulus,14
insisto,14
eruo,14
alloquor,14
confugio,14
lucidus,14
audax,14
sulpicius,14
philosophia,14
genero,14
lineus,14
ieiunus,14
subtilitas,14
asperitas,14
retro,14
celeritas,14
interdum,14
innumerabilis,14
admodum,14
dissolutus,14
diluo,14
quantitas,14
surripio,14
paulo,14
assideo,14
medicamentum,14
ager,14
imperator,14
eludo,14
praepositio,14
mel,14
hereditas,14
prosequor,14
uituperatio,14
extinguo,14
terror,14
lucrum,14
auis,14
editus,14
placidus,14
comitatus,13
rigidus,13
trepidus,13
discutio,13
assentio,13
nutrix,13
egero,13
orbis,13
hora,13
naufragium,13
continuatio,13
auoco,13
impudentia,13
anhelitus,13
cruentus,13
renouo,13
uacuus,13
emendatio,13
praesidium,13
festinatio,13
dedo,13
spectaculum,13
sono,13
figuro,13
attono,13
obiurgo,13
nefarius,13
praeda,13
induo,13
ualidus,13
adolesco,13
moderatio,13
secreto,13
auditus,13
possideo,13
amplector,13
sollicito,13
repudio,13
admoueo,13
medium,13
uro,13
rixor,13
proditio,13
mollio,13
habito,13
terreo,13
eminens,13
aequo,13
redundo,13
elegans,13
declamator,13
affectatio,13
cano,13
eruditio,13
latinus,13
uelocitas,13
uehementer,13
tumidus,13
resisto,13
quamlibet,13
maiestas,13
incrementum,13
postremo,13
pario,13
cauillatio,13
scaenicus,13
contumeliosus,13
socius,13
enthymema,13
distinctio,13
declinatio,13
remoueo,13
pollex,13
dexter,13
aduerto,13
proicio,13
commendatio,13
eleuo,13
eximo,13
nihilum,13
fortitudo,13
fax,13
ambiguus,13
continentia,13
mortuus,13
conlocatio,13
euerto,13
strepitus,13
coniecturalis,13
dementia,13
noxius,13
lupanar,13
luctus,13
cruento,13
inspicio,12
terribilis,12
humanitas,12
liqueo,12
pareo,12
delicia,12
iniurius,12
maeror,12
peregrinatio,12
castigo,12
mortalitas,12
sino,12
sordes,12
quandoque,12
haurio,12
diuus,12
cautus,12
macies,12
scruto,12
horreo,12
quantulus,12
uerecundus,12
pax,12
scopulus,12
frugalitas,12
feralis,12
fulgor,12
inopinatus,12
destinatum,12
proelium,12
reprehensio,12
maledico,12
coetus,12
despicio,12
numerosus,12
interficio,12
sceleratus,12
infamis,12
domi,12
aestus,12
integritas,12
quiesco,12
nuptiae,12
assisto,12
iuuentus,12
deformitas,12
colloquium,12
custos,12
interuenio,12
propius,12
conuicior,12
digero,12
insidior,12
forus,12
docilis,12
flumen,12
aureus,12
facundia,12
copiosus,12
ceterum,12
