,count
ignarus,21
subigo,21
diuido,21
desero,21
uicus,21
tego,21
agnosco,21
aestimo,21
numquam,21
parco,21
praeparo,21
amitto,21
perses,21
imperatum,21
sperno,21
ultra,21
protinus,21
iste,21
fiducia,21
perduco,21
desertum,20
expedio,20
sane,20
cerno,20
pristinus,20
pecus,20
longe,20
exemplum,20
moror,20
sentio,20
comito,20
transfuga,20
tres,20
subsisto,20
praemium,20
ignoro,20
orior,20
ignotus,20
libertas,20
fera,20
strenue,20
olim,20
uetus,20
liceo,20
uinculum,20
utique,19
oratio,19
paulatim,19
fons,19
promptus,19
uicis,19
conuerto,19
iacio,19
immineo,19
uinum,19
epula,19
consido,19
mitigo,19
metuo,19
excutio,19
sagitta,19
felicitas,19
lingua,19
sors,19
obruo,19
comprehendo,19
pateo,19
perfero,19
eligo,19
popularis,19
abeo,19
clades,19
stirps,19
desum,19
facile,19
obsto,19
intra,19
bellus,18
mox,18
spado,18
tectum,18
propter,18
artus,18
aduentus,18
deditio,18
grex,18
externus,18
regno,18
molior,18
effusus,18
adduco,18
uigilia,18
accendo,18
natio,18
terror,18
indico,18
interrogo,18
admoneo,18
precor,18
rupes,18
penetro,18
ramus,18
ciuis,18
uerto,18
praecipio,18
fio,18
breuis,18
dicio,18
intuor,18
pignus,18
contra,18
expeto,18
meritum,18
concipio,18
pareo,18
destitutus,18
emitto,18
philippus,18
expono,17
ager,17
uulgo,17
emetior,17
interuallum,17
laus,17
custodia,17
compono,17
obtineo,17
deligo,17
fremitus,17
puer,17
sacer,17
occulo,17
anceps,17
secum,17
quies,17
leuo,17
adhibeo,17
necessitas,17
facies,17
nudus,17
suspicio,17
potis,17
propemodum,17
adsuetus,17
quondam,17
consumo,17
malo,17
oro,17
recedo,17
euentus,17
creber,17
fluctus,17
inuicem,17
repente,17
libero,17
macedonus,17
desperatio,16
doceo,16
uates,16
exigo,16
uisum,16
stipes,16
onero,16
uiso,16
commeatus,16
cohors,16
egregius,16
sententia,16
falsus,16
senex,16
ludibrium,16
solacium,16
extra,16
ignobilis,16
urgeo,16
regina,16
incido,16
uerro,16
remedium,16
fretus,16
oraculum,16
consulo,16
continens,16
uarius,16
poena,16
infestus,16
lacero,16
ars,16
intendo,16
terminus,16
attono,16
unde,16
potius,16
ruo,16
includo,16
pauor,16
clarus,16
uanus,16
remitto,16
paene,16
inuidia,16
inuado,16
secus,16
uxor,16
sollicitudo,16
temeritas,16
soluo,16
curtius,15
intactus,15
supra,15
corona,15
sidus,15
premo,15
pons,15
desiderium,15
minister,15
exaudio,15
gradus,15
sagittarius,15
materia,15
propinquus,15
dorsum,15
incutio,15
eminens,15
aestus,15
inuius,15
frons,15
gemitus,15
diuersus,15
celeritas,15
misericordia,15
pono,15
membrum,15
utor,15
carus,15
erigo,15
prius,15
incendium,15
equidem,15
profecto,15
amicitia,15
sarcina,15
sanus,15
forsitan,15
seruus,15
uehiculum,15
paucitas,15
ora,15
acceptum,15
contentus,15
sumo,15
memini,15
insignis,15
dominus,15
admitto,15
concito,15
queror,15
spolium,15
condio,15
annus,15
equitatus,15
aufero,15
cogitatio,15
pugno,15
ictus,15
crimen,15
inimicus,15
cur,15
status,14
paelex,14
claudo,14
altitudo,14
alo,14
radix,14
amor,14
uictus,14
cupiditas,14
pudor,14
distribuo,14
conuenio,14
subduco,14
procumbo,14
alueus,14
ortus,14
caesum,14
impedio,14
prex,14
clementia,14
committo,14
recuso,14
haurio,14
alleuo,14
armiger,14
praecipue,14
ferme,14
nota,14
loquor,14
beneficium,14
uiuus,14
interior,14
rarus,14
uestibulum,14
expleo,14
honestus,14
sino,14
medicus,14
proinde,14
communis,14
tempto,14
agito,14
repeto,14
index,14
intentus,14
occasio,14
reuoco,14
propius,14
mutuus,14
iumentum,14
robur,14
particeps,14
uehementer,14
medium,14
exsisto,14
ratis,14
uulnero,14
augeo,14
amissum,14
uindico,14
fructus,14
censeo,14
epistula,14
aptus,13
fames,13
pretiosus,13
celeriter,13
gratus,13
dispono,13
cumulo,13
oppidanus,13
pretium,13
proditor,13
peregrinus,13
sonus,13
subicio,13
restituo,13
prodo,13
praetereo,13
peritus,13
callis,13
praeruptus,13
deprehendo,13
caedo,13
commoueo,13
temere,13
frustra,13
moneo,13
cibus,13
abstineo,13
miserabilis,13
consequor,13
graecus,13
incertus,13
tolero,13
redigo,13
inuenio,13
hercule,13
insequor,13
curo,13
aequus,13
impetro,13
quicumque,13
dubius,13
finio,13
interimo,13
socius,13
litus,13
praecipito,13
pronuntio,13
moenia,13
casus,13
uirgo,13
effero,13
uter,13
seditio,13
ceruix,13
sollicitus,13
prosterno,13
contineo,13
