,count
cotidianus,32
sublatus,32
perfero,32
quaero,32
plebs,32
statuo,32
sex,32
permoueo,32
produco,32
circum,32
occido,32
iuba,32
scio,31
interpono,31
tam,31
expello,31
offero,31
iumentum,31
campus,31
moror,31
coniunctus,31
semper,31
ob,31
concedo,31
maritimus,31
expugno,31
mors,31
onerarius,31
receptus,31
aperto,31
deficio,30
pedes,30
coniungo,30
diligentia,30
uix,30
imperatum,30
citer,30
redeo,30
dolor,30
ueteranus,30
deiectus,30
perspicio,30
uerus,29
libertas,29
tego,29
euoco,29
aliqui,29
propinquus,29
altus,29
plurimus,29
lex,29
missus,29
adulescens,29
iudicium,28
permaneo,28
quicumque,28
legatio,28
expono,28
celer,28
cotidie,28
aetas,28
trans,28
continens,28
concido,28
sentio,28
facilis,28
controuersia,28
honor,28
progressus,28
respondeo,28
desisto,28
extra,28
conspicio,28
desum,27
mora,27
fama,27
calamitas,27
turma,27
propterea,27
adsum,27
uictor,27
curo,27
caput,27
succedo,27
proicio,27
memoria,27
tribuo,27
magistratus,27
familia,27
studeo,27
antecedo,27
institutum,27
suscipio,26
priuatus,26
attribuo,26
aggredior,26
paulatim,26
distribuo,26
tempto,26
gladius,26
explorator,26
uehementer,26
supplicium,26
tollo,26
comporto,26
pater,26
statim,26
impetro,26
prouideo,26
procul,26
gallus,26
materia,26
africa,26
usque,25
diuersus,25
uicus,25
hiems,25
repente,25
dispergo,25
perpetuus,25
uallis,25
proelior,25
refugio,25
similis,25
planities,25
occasio,25
effero,25
praesens,25
firmus,25
confligo,25
antea,25
inimicus,25
restituo,25
conscendo,25
laboro,25
dedo,25
minor,25
nauigium,25
seruo,25
uia,25
elephantus,25
marcellus,25
plerumque,24
exploro,24
inuenio,24
eodem,24
cupidus,24
solum,24
incipio,24
commodus,24
uiuus,24
commemoro,24
diuido,24
circuitus,24
nocturnus,24
perfuga,24
plerus,24
hispania,24
contio,24
conseruo,24
clam,24
loquor,24
diripio,24
metus,24
persuadeo,24
uox,23
incendium,23
cogito,23
socius,23
paucitas,23
nondum,23
fiducia,23
traicio,23
hiemo,23
minuo,23
pronuntio,23
ineo,23
numquam,23
perduco,23
corpus,23
interuallum,23
dictum,23
opera,23
lapis,23
biduus,23
tiro,23
exeo,23
numida,23
persequor,22
nolo,22
contentio,22
discessus,22
acriter,22
conuoco,22
sollicito,22
pecus,22
uir,22
ualeo,22
concursus,22
quattuor,22
conuentus,22
oro,22
transporto,22
desidero,22
oportet,22
reddo,22
laus,22
circumeo,22
mens,22
subeo,21
coacta,21
necesse,21
necessitas,21
arcesso,21
remaneo,21
circumdo,21
incido,21
interiacio,21
peditum,21
uadum,21
an,21
tardo,21
familiaris,21
confestim,21
praetor,21
cn,21
desero,21
uito,21
circa,21
proficio,21
scapha,21
uersus,21
conspicor,21
summitto,21
gallius,21
protinus,21
exitus,20
recuso,20
talis,20
quaestor,20
poena,20
queror,20
tectum,20
auctor,20
prodeo,20
species,20
prior,20
redigo,20
tueor,20
supporto,20
auerto,20
funditor,20
uineus,20
suspicio,20
deus,20
commoror,20
euocatus,20
licet,20
descendo,20
noceo,20
praesertim,20
cratis,20
uerto,20
compello,20
tumulus,20
sol,20
colloquor,20
uerbum,20
profectio,20
uersor,20
dissensio,19
scribo,19
tot,19
onus,19
decerto,19
procurro,19
unde,19
suspicor,19
comperio,19
uasto,19
desperatus,19
solus,19
ascendo,19
subleuo,19
deterreo,19
comprehendo,19
orior,19
intereo,19
attingo,19
remex,19
nihilum,19
antonius,19
cerno,19
natio,19
scutum,19
natus,19
contumelia,19
intercedo,19
longitudo,19
editus,18
scientia,18
pabulum,18
alienus,18
pateo,18
opportunitas,18
renuntio,18
cupiditas,18
singularis,18
mediocris,18
excito,18
utrimque,18
soleo,18
responsum,18
gens,18
maneo,18
obsideo,18
deleo,18
liceo,18
reuoco,18
conscribo,18
delectus,18
dubius,18
despicio,18
brundisium,18
silentium,18
turpis,18
defensor,18
ancora,18
pristinus,18
eicio,18
secor,18
obicio,18
derigo,18
consulo,18
quinque,18
egressus,18
commoueo,18
aestas,17
pridie,17
adiungo,17
moratus,17
incolo,17
plenus,17
stipendium,17
decedo,17
frons,17
frumentor,17
claudo,17
insto,17
differo,17
cupio,17
sumo,17
motus,17
defessus,17
puer,17
nunc,17
inicio,17
nauigo,17
prosequor,17
cado,17
amitto,17
praedico,17
uester,17
prex,17
pedester,17
uagor,17
tuus,16
intersum,16
exiguus,16
acer,16
excelsus,16
odium,16
deprimo,16
permitto,16
conquiro,16
tenere,16
recens,16
intercipio,16
experior,16
improuisus,16
afficio,16
iustus,16
uacuus,16
meritum,16
magnopere,16
adhibeo,16
obsidio,16
disciplina,16
interea,16
censeo,16
palam,16
excludo,16
uarus,16
aestus,16
amplus,16
priusquam,16
tu,16
remus,16
seruitus,16
confugio,15
terreo,15
frustra,15
mereo,15
comminus,15
ascensus,15
conclamo,15
ops,15
infirmus,15
defectio,15
saxum,15
libero,15
exstruo,15
iacio,15
secundum,15
consultum,15
cunctus,15
immitto,15
depono,15
aegre,15
moles,15
decerno,15
latitudo,15
adigo,15
saucius,15
musculus,15
trabs,15
congredior,15
lacesso,15
coicio,15
meus,14
inuitus,14
praebeo,14
colligo,14
potius,14
durus,14
consensus,14
pabulatio,14
malus,14
muto,14
acerrime,14
concito,14
euentus,14
coactus,14
quantum,14
radix,14
profero,14
municipium,14
praecipio,14
irrumpo,14
parco,14
roma,14
triduum,14
conatus,14
tumultus,14
ignominia,14
abduco,14
subduco,14
commutatio,14
religio,14
iuuo,14
thessalia,14
subicio,14
defatigo,14
specto,14
distineo,14
arbor,14
supersum,14
succurro,14
contingo,14
principatus,14
lentulus,14
fallo,14
iniquitas,14
paruulus,14
sto,14
quare,14
immortalis,14
abdo,14
explico,13
septimus,13
duplex,13
audax,13
pabulor,13
dimicatio,13
carrus,13
flamma,13
intro,13
ictus,13
respicio,13
uoco,13
cognitus,13
fretus,13
aduersum,13
proinde,13
ora,13
productum,13
mane,13
temere,13
occulte,13
breuis,13
pilum,13
nauigatio,13
cliens,13
obsecro,13
speculator,13
commissum,13
emitto,13
propinquitas,13
recipero,13
pilus,13
occulto,13
naualis,13
bracchium,13
transfugio,13
adiuuo,13
neglego,13
peditatus,13
deprecor,13
ferrum,13
sermo,12
bello,12
tueo,12
decem,12
gloria,12
miser,12
remotus,12
consterno,12
subitus,12
munus,12
diligens,12
uter,12
inermis,12
subsisto,12
tardus,12
uictus,12
imperitus,12
simulatio,12
praeceptum,12
moneo,12
scelus,12
ultra,12
cingo,12
auersus,12
alo,12
ignoro,12
libenter,12
incredibilis,12
soluo,12
iuro,12
propero,12
nudo,12
dono,12
commuto,12
oppono,12
quoque,12
interior,12
impello,12
occasus,12
facinus,12
perfugio,12
paulisper,12
senator,12
denique,12
deprehendo,12
rumor,12
dilectus,12
eripio,12
pagus,12
incertus,12
aliquot,12
praesentia,12
arbitratus,12
uesper,12
significo,12
mercator,12
cicero,12
aliter,11
effugio,11
hospitium,11
patientia,11
erumpo,11
forte,11
certamen,11
rarus,11
uiuo,11
uestigium,11
repugno,11
grauiter,11
sarcina,11
felicitas,11
demissus,11
exemplum,11
exsisto,11
nobilitas,11
paratus,11
pareo,11
potentia,11
detraho,11
deminuo,11
prodo,11
simulo,11
pereo,11
deicio,11
praetermitto,11
honestus,11
antiquitus,11
despero,11
contrarius,11
multo,11
depello,11
oculus,11
collaudo,11
praeteritus,11
seu,11
circummunio,11
consequus,11
detineo,11
eligo,11
sicut,11
accessus,11
exaudio,11
conuallis,11
proxime,11
uernaculus,11
uxor,11
armo,11
inopinans,11
cur,11
circumsisto,11
calo,11
quamquam,10
induco,10
nonus,10
late,10
dirigo,10
foris,10
transgredior,10
summoueo,10
tametsi,10
fastigium,10
incursus,10
imprudens,10
inuito,10
perfidia,10
affectus,10
fabius,10
confercio,10
decimus,10
notus,10
praeruptus,10
fons,10
aquor,10
feliciter,10
consulatus,10
humilis,10
concilio,10
frequens,10
possessio,10
exigo,10
expleo,10
postridie,10
mulier,10
deinceps,10
placeo,10
nego,10
praeoccupo,10
indutia,10
reicio,10
communico,10
adhortor,10
communio,10
sagitta,10
propugno,10
obiectum,10
eadem,10
transfero,10
decumanus,10
pario,10
mensis,10
malo,10
longinquus,10
maturus,10
diffido,10
disto,10
bis,10
pollicitatio,10
demitto,10
minime,10
porto,10
indicium,10
suppeto,10
misericordia,10
male,10
consentio,10
publice,10
fortiter,10
potens,10
perrumpo,10
tandem,10
leniter,10
grandis,10
bestia,10
cruciatus,10
commode,10
influo,10
excusatio,9
quies,9
coniuratio,9
societas,9
dissipo,9
exspectatio,9
tabulatus,9
decliuis,9
promoueo,9
subuenio,9
contentus,9
rapina,9
firmo,9
passim,9
laetitia,9
collecta,9
clientela,9
partio,9
exanimo,9
abundo,9
uaco,9
cuniculus,9
infestus,9
commendo,9
factio,9
glorior,9
totidem,9
quoad,9
ualetudo,9
adicio,9
tener,9
iussus,9
bibulus,9
dominus,9
periclitor,9
depositum,9
conduco,9
pellis,9
uiso,9
interrumpo,9
decretum,9
pluteus,9
quadriremis,9
praecipito,9
gubernator,9
hortatus,9
tendo,9
resto,9
orbis,9
tegumentum,9
sulla,9
libere,9
reseruo,9
aquila,9
paco,9
peritus,9
tabernaculum,9
fleo,9
licentia,9
largitio,9
iactura,9
coeptum,9
iugulo,9
idcirco,9
uendo,9
hinc,9
maleficium,9
testudo,9
adiunctus,9
tignum,9
iungo,9
admodum,9
certe,9
paulo,9
perpaucus,9
germanus,9
conuulnero,9
iaculus,9
lepidus,9
uercingetorix,9
commentarius,8
testimonium,8
deuinco,8
uindico,8
bini,8
reditus,8
desertum,8
nuper,8
intego,8
nascor,8
uicis,8
infinitus,8
octauus,8
elicio,8
nitor,8
diuturnitas,8
siluestris,8
transitus,8
pudor,8
pertinacia,8
oppositus,8
ingressus,8
colonia,8
latrocinium,8
depopulo,8
umquam,8
circumfundo,8
dextra,8
trinus,8
importo,8
fugo,8
accepta,8
uelocitas,8
ortus,8
constantia,8
moene,8
desperatio,8
asper,8
captus,8
creo,8
erepo,8
obuiam,8
templum,8
excellens,8
excubo,8
macedonia,8
sponte,8
perseuero,8
libum,8
priuo,8
interpello,8
quemadmodum,8
urbanus,8
remoueo,8
rostrum,8
lenis,8
audacia,8
crudelis,8
uitium,8
patria,8
uectigal,8
sabinus,8
opportunus,8
ultro,8
subiectum,8
inutilis,8
propello,8
obsido,8
fames,8
reprehendo,8
corrumpo,8
uarius,8
significatio,8
culpa,8
pulsus,8
quisquis,8
praetorius,8
iacto,8
postremo,8
praeparo,8
meridies,8
defensio,8
pondus,8
insigne,8
subsum,8
quinqueremis,8
hospes,8
neco,8
obtestor,8
domicilium,8
imprudentia,8
ignosco,8
coniuro,8
defigo,8
mater,8
paries,8
infra,8
curius,8
paternus,8
sacramentum,8
aduenio,8
abicio,8
custos,8
fluctus,8
praeacutus,8
consector,8
eiusmodi,8
incola,8
egregius,8
iulianus,8
redintegro,8
uergilius,8
utilis,8
centum,8
desilio,8
exercitatio,8
enuntio,8
ciuilis,7
arrogantia,7
renouo,7
domesticus,7
fidelis,7
clementia,7
tolero,7
optime,7
obtempero,7
temeritas,7
deposco,7
propugnator,7
nonnumquam,7
eminus,7
uallus,7
constanter,7
aliquamdiu,7
insidior,7
exercitatus,7
latro,7
praecipue,7
continuus,7
decurro,7
praeceps,7
insignis,7
lenitas,7
crudelitas,7
dubitatio,7
sicuti,7
perago,7
quintus,7
comitium,7
aptus,7
aestimo,7
praepono,7
iterum,7
ideo,7
aperio,7
arx,7
praecludo,7
lignum,7
morbus,7
separatim,7
profiteor,7
refert,7
aequitas,7
proditio,7
contego,7
exerceo,7
primo,7
alacer,7
introduco,7
crassus,7
acerbus,7
aduolo,7
riuus,7
funis,7
infectus,7
uulgo,7
sustento,7
obstruo,7
admitto,7
bellus,7
liberaliter,7
uimen,7
momentum,7
admissum,7
falsus,7
aeger,7
imploro,7
argentum,7
uoluptas,7
consolo,7
edictum,7
notitia,7
filia,7
opinor,7
eos,7
adfectus,7
introeo,7
dirimo,7
requiro,7
seditio,7
nominatim,7
ferreus,7
sollertia,7
contignatio,7
uergo,7
procumbo,7
supplex,7
adaequo,7
quasi,7
praecurro,7
caueo,7
uiginti,7
destino,7
nobilis,7
coorior,7
campester,7
uilla,7
demum,7
illustris,7
septentrio,7
praedor,7
interdico,7
rescindo,7
druides,7
heluetius,7
scriptum,6
nota,6
nouitas,6
sors,6
copiosus,6
disicio,6
colo,6
incursio,6
frigus,6
iniungo,6
prudentia,6
iuuentus,6
uelut,6
admiror,6
pabulator,6
quingenti,6
contemno,6
pertinaciter,6
admoueo,6
fascis,6
densus,6
laeuus,6
iracundia,6
tuba,6
contraho,6
insuetus,6
destringo,6
recedo,6
potis,6
infamia,6
pernicies,6
egregie,6
conscientia,6
cura,6
aequo,6
pix,6
ardeo,6
qualis,6
parens,6
praescribo,6
status,6
amor,6
aedifico,6
pastor,6
inanis,6
complexus,6
quini,6
rufus,6
ambo,6
terrestris,6
continuo,6
utilitas,6
proprius,6
apparo,6
triremis,6
omitto,6
flo,6
salum,6
interdiu,6
tributus,6
puluis,6
scalae,6
circumuallo,6
exter,6
transcendo,6
inusitatus,6
cadauer,6
antiquus,6
protego,6
carus,6
contemptio,6
ostento,6
completus,6
transuersus,6
situs,6
angulus,6
prehendo,6
praefero,6
uexillum,6
testis,6
reprimo,6
pila,6
dimidius,6
spons,6
actuarius,6
nauicula,6
occulo,6
edoceo,6
nequaquam,6
loricatus,6
insuper,6
exuo,6
glans,6
corona,6
obseruo,6
diurnus,6
praeterquam,6
mundus,6
tragula,6
depugno,6
intromitto,6
congero,6
otium,6
impulsus,6
artificium,6
forma,6
machinatio,6
conueho,6
erga,6
faueo,6
planus,6
nefarius,6
appeto,6
sin,6
purgo,6
doleo,6
curio,6
ratis,6
sudis,6
tenuis,6
redimo,6
pontus,6
gratulatio,6
flagito,6
fructus,6
iste,6
inscius,6
mirabilis,6
lacrima,6
considius,6
accurro,6
iaceo,6
prospectus,6
uelum,6
uestitus,6
possideo,6
ulcisco,6
posteaquam,6
nomino,6
essedum,6
ferus,6
pacatum,6
assiduus,5
careo,5
imparatus,5
sestertius,5
condono,5
octo,5
fungor,5
diligenter,5
demigro,5
contemptus,5
uetustas,5
opto,5
turpiter,5
insolens,5
