,count
audax,35
facio,35
laudo,35
impleo,35
capio,35
crimen,35
turris,34
paulus,34
descendo,34
haurio,34
fons,34
laxo,34
horreo,34
pereo,34
horror,34
gener,34
st,33
sepulcrum,33
mille,33
rupes,33
retro,33
uelut,33
ibi,33
silentium,33
trux,33
immanis,33
similis,33
stupeo,33
uisum,33
mergo,33
miseror,33
quoque,33
tam,33
planctus,33
mitto,33
agnosco,33
conubium,33
ast,33
cultus,33
mundus,33
porto,32
auris,32
exuo,32
secundus,32
cassis,32
frenum,32
claudo,32
moles,32
penitus,32
praeceps,32
nepos,32
insto,32
nimius,32
hilaris,32
propior,32
fas,31
ergo,31
puto,31
plenus,31
stagnum,31
fluuius,31
agger,31
pes,31
ni,31
auus,31
hospes,31
osculum,31
nato,31
certe,31
clamo,31
prex,31
en,31
colo,31
fundo,31
castrum,31
exspecto,31
pulso,31
ambo,31
tuba,31
gero,30
hostilis,30
pignus,30
sterno,30
amo,30
morior,30
siue,30
culmen,30
serus,30
caecus,30
amplexus,30
facilis,30
conscius,30
insanus,30
quisnam,30
hortor,30
nitor,30
olim,30
ortus,30
famulus,30
imperium,30
fors,30
genus,30
cunctor,29
suadeo,29
exsul,29
fallo,29
pudet,29
anxius,29
heros,29
forte,29
reuertor,29
sonus,29
falsus,29
rubeo,29
fateor,29
suspendo,29
ictus,29
notus,29
doleo,29
stirps,29
satis,29
rideo,29
rarus,29
imago,29
pando,29
achilles,29
crudelis,28
rapidus,28
etiamnum,28
iuba,28
aufero,28
mando,28
lucus,28
uallis,28
fragor,28
ulter,28
uiuus,28
plango,28
nata,28
quamuis,28
foris,28
memini,28
alter,28
uitta,28
ratis,28
questus,28
aeternus,27
lego,27
dimitto,27
nusquam,27
timidus,27
saltus,27
malo,27
rego,27
harena,27
uoluo,27
horridus,27
uestis,27
piger,27
scopulus,27
plaga,27
aula,27
supplex,27
mensa,27
cano,27
mulceo,27
egregius,26
socer,26
indulgeo,26
uerto,26
uero,26
late,26
ramus,26
abrumpo,26
ductor,26
portus,26
exhaurio,26
iniquus,26
obruo,26
cubile,26
niueus,26
frondeo,26
quicumque,26
gratus,26
urgeo,26
digno,26
horrendus,26
diligo,26
iuro,26
summitto,26
recedo,26
pareo,26
anguis,26
sacerdos,26
solor,25
infandus,25
edo,25
iuuencus,25
sagitta,25
cauus,25
caeruleus,25
prius,25
queo,25
obliquus,25
densus,25
perfero,25
penas,25
attollo,25
excutio,25
coeo,25
accedo,25
lacertus,25
namque,25
proles,25
aperto,25
liber,25
necdum,25
mirus,25
aetas,25
laurus,25
mecum,25
oro,25
quisquis,25
paueo,25
flos,25
fraus,25
solacium,24
auctor,24
excipio,24
turbidus,24
taurus,24
sudor,24
uelum,24
frustra,24
secerno,24
saltem,24
segnis,24
quoius,24
securus,24
caligo,24
chorus,24
incertus,24
angustus,24
iamdudum,24
uenus,24
habitus,24
opto,24
gramen,24
admoueo,24
humilis,24
arceo,24
chelys,24
armentum,24
odium,23
ueho,23
iners,23
prope,23
motus,23
supra,23
magister,23
quippe,23
certo,23
inuenio,23
decipio,23
orbus,23
necto,23
acta,23
lar,23
bustum,23
germanus,23
uelox,23
passus,23
moror,23
uoluptas,23
factum,23
rudis,23
sileo,23
ligo,23
diuersus,23
moneo,23
prohibeo,23
signo,23
sufficio,23
iuuenta,23
festus,23
nefandus,22
rabidus,22
caterua,22
sceptrum,22
consumo,22
metuo,22
potestas,22
formido,22
illic,22
auius,22
ferio,22
nescio,22
parum,22
anhelus,22
uinculum,22
lacus,22
mortalis,22
incipio,22
recens,22
cresco,22
augur,22
furia,22
interea,22
triumphus,22
ultro,22
ala,22
uigil,22
equidem,22
ordior,22
uulgus,22
cesso,22
aequo,22
consilium,22
uber,22
stimulus,21
bello,21
uolucris,21
breuis,21
profero,21
sexus,21
auersus,21
fingo,21
diua,21
roto,21
ignarus,21
uaco,21
eques,21
bene,21
sublimis,21
quondam,21
tacita,21
propinquus,21
dono,21
querela,21
purpureus,21
otium,21
sino,21
sors,21
itero,21
spero,21
impetus,21
desum,21
exsulto,21
postis,21
laboro,21
aruus,21
caneo,21
castus,21
largus,21
tempto,20
proprius,20
iaculus,20
amplector,20
gyrus,20
trabs,20
pone,20
positus,20
tango,20
ualeo,20
pello,20
quiesco,20
rus,20
transmitto,20
exsero,20
origo,20
luceo,20
tumulus,20
ruina,20
bibo,20
anhelo,20
